serial,datetime,event,value,selection,user,credits,location,readout
6284,2017-11-10 04:00:40,free credit substituted,100,0,400,8100,110,60
6284,2017-11-10 04:00:49,vend with credit,800,0,400,7300,110,60
6284,2017-11-10 04:00:59,vend with credit,500,2,400,6800,110,60
6284,2017-11-10 04:04:25,vend with credit,800,0,541,4300,110,60
6284,2017-11-10 04:04:40,vend with credit,800,0,545,1850,110,60
6284,2017-11-10 04:04:48,vend with credit,700,4,545,1150,110,60
6284,2017-11-10 05:05:57,vend with credit,400,0,444,6400,110,60
6284,2017-11-10 05:06:02,vend with credit,700,4,444,5700,110,60
6284,2017-11-10 05:10:20,vend with credit,500,2,97,1900,110,60
6284,2017-11-10 05:10:33,vend with credit,900,5,97,1000,110,60
6284,2017-11-10 05:26:00,vend with credit,400,0,145,5250,110,60
6284,2017-11-10 05:37:05,vend paid with cash,700,4,0,0,110,60
6284,2017-11-10 05:53:03,vend with credit,700,4,230,2400,110,60
6284,2017-11-10 05:53:20,vend with credit,500,2,523,1400,110,60
6284,2017-11-10 05:54:14,vend with credit,500,2,69,4100,110,60
6284,2017-11-10 06:07:53,vend with credit,800,0,447,4200,110,60
6284,2017-11-10 06:08:28,vend with credit,500,2,447,3700,110,60
6284,2017-11-10 06:12:16,vend with credit,500,2,538,4100,110,60
6284,2017-11-10 06:20:15,vend with credit,400,0,503,6300,110,60
6284,2017-11-10 06:34:36,vend paid with cash,450,1,0,0,110,60
6284,2017-11-10 06:50:43,vend with credit,600,3,403,6700,110,60
6284,2017-11-10 06:58:46,vend with credit,600,3,556,300,110,60
6284,2017-11-10 06:59:09,vend with credit,400,0,527,5300,110,60
6284,2017-11-10 07:04:57,vend with credit,500,2,535,2000,110,60
6284,2017-11-10 07:09:21,vend with credit,400,0,173,5400,110,60
6284,2017-11-10 07:14:29,vend with credit,600,3,210,6300,110,60
6284,2017-11-10 07:16:02,vend with credit,600,3,97,400,110,60
6284,2017-11-10 07:44:17,vend with credit,700,4,44,5100,110,60
6284,2017-11-10 07:44:30,vend with credit,500,2,44,4600,110,60
6284,2017-11-10 07:47:34,free credit added,8100,0,547,8200,110,60
6284,2017-11-10 07:47:34,free credit substituted,100,0,547,8100,110,60
6284,2017-11-10 07:47:47,vend with credit,700,4,547,7400,110,60
6284,2017-11-10 07:48:00,vend with credit,700,4,547,6700,110,60
6284,2017-11-10 07:56:01,vend with credit,900,5,116,900,110,60
6284,2017-11-10 08:06:34,vend with credit,800,0,543,2900,110,60
6284,2017-11-10 08:31:16,vend with credit,700,4,512,5300,110,60
6284,2017-11-10 08:54:37,vend with credit,500,2,558,6200,110,60
6284,2017-11-10 08:54:45,vend with credit,500,2,558,5700,110,60
6284,2017-11-10 08:54:58,vend with credit,700,4,558,5000,110,60
6284,2017-11-10 09:00:44,vend with credit,450,1,534,5000,110,60
6284,2017-11-10 09:21:00,vend with credit,800,0,523,600,110,60
6284,2017-11-10 09:23:00,vend with credit,700,4,385,6700,110,60
6284,2017-11-10 09:29:24,vend with credit,700,4,293,1800,110,60
6284,2017-11-10 09:31:43,vend paid with cash,400,0,0,0,110,60
6284,2017-11-10 10:07:00,free credit added,8100,0,472,8100,110,60
6284,2017-11-10 10:07:10,vend with credit,700,4,472,7400,110,60
6284,2017-11-10 10:21:24,vend with credit,400,0,44,4200,110,60
6284,2017-11-10 10:45:48,vend with credit,800,0,210,5500,110,60
6284,2017-11-10 11:11:55,vend with credit,500,2,534,4500,110,60
6284,2017-11-10 11:14:52,vend with credit,900,5,567,900,110,60
6284,2017-11-10 11:32:15,vend with credit,400,0,99,6300,110,60
6284,2017-11-10 11:32:41,vend with credit,400,0,503,5900,110,60
6284,2017-11-10 11:37:00,vend with credit,900,5,137,3100,110,60
6284,2017-11-10 11:37:08,vend with credit,400,0,137,2700,110,60
6284,2017-11-10 11:49:39,vend with credit,400,0,403,6300,110,60
6284,2017-11-10 11:49:46,vend with credit,400,0,403,5900,110,60
6284,2017-11-10 11:50:00,vend with credit,500,2,538,3600,110,60
6284,2017-11-10 11:51:40,vend with credit,400,0,568,5800,110,60
6284,2017-11-10 11:56:01,vend paid with cash,500,2,0,0,110,60
6284,2017-11-10 11:56:19,vend paid with cash,600,3,0,0,110,60
6284,2017-11-10 12:11:21,vend with credit,800,0,512,4500,110,60
6284,2017-11-10 12:11:29,vend with credit,400,0,512,4100,110,60
6284,2017-11-10 12:54:31,vend with credit,400,0,528,3000,110,60
6284,2017-11-12 06:39:55,vend paid with cash,700,4,0,0,110,60
6284,2017-11-12 06:40:05,vend paid with cash,400,0,0,0,110,60
6284,2017-11-12 07:51:51,vend paid with cash,500,2,0,0,110,60
6284,2017-11-12 07:52:05,vend paid with cash,700,4,0,0,110,60
6284,2017-11-12 08:07:02,vend paid with cash,700,4,0,0,110,60
6284,2017-11-12 08:44:46,vend paid with cash,900,5,0,0,110,60
6284,2017-11-12 11:01:36,vend paid with cash,400,0,0,0,110,60
6284,2017-11-13 03:23:06,vend with credit,800,0,541,3500,110,60
6284,2017-11-13 03:44:48,vend paid with cash,500,2,0,0,110,60
6284,2017-11-13 04:05:49,vend with credit,800,0,452,5000,110,60
6284,2017-11-13 04:05:59,vend with credit,700,4,452,4300,110,60
6284,2017-11-13 04:33:07,vend with credit,900,5,466,7200,110,60
6284,2017-11-13 04:38:26,recharge,100,0,608,3800,110,60
6284,2017-11-13 04:38:29,recharge,500,0,608,4300,110,60
6284,2017-11-13 04:38:33,vend with credit,700,4,608,3600,110,60
6284,2017-11-13 04:38:41,vend with credit,450,1,608,3150,110,60
6284,2017-11-13 04:51:18,vend with credit,700,4,230,1700,110,60
6284,2017-11-13 05:20:52,vend with credit,700,4,547,6000,110,60
6284,2017-11-13 05:26:36,vend with credit,400,0,194,4600,110,60
6284,2017-11-13 05:26:44,vend with credit,1200,6,194,3400,110,60
6284,2017-11-13 05:30:04,vend with credit,700,4,491,5300,110,60
6284,2017-11-13 05:30:53,vend with credit,700,4,145,4550,110,60
6284,2017-11-13 05:32:48,vend with credit,700,4,545,450,110,60
6284,2017-11-13 05:39:34,vend with credit,400,0,534,4100,110,60
6284,2017-11-13 05:39:44,vend with credit,500,2,534,3600,110,60
6284,2017-11-13 05:56:50,vend with credit,600,3,503,5300,110,60
6284,2017-11-13 06:02:52,vend with credit,500,2,538,3100,110,60
6284,2017-11-13 06:06:37,vend with credit,500,2,464,6400,110,60
6284,2017-11-13 06:08:13,vend paid with cash,700,4,0,0,110,60
6284,2017-11-13 06:31:47,vend with credit,400,0,530,7000,110,60
6284,2017-11-13 06:31:58,vend with credit,400,0,530,6600,110,60
6284,2017-11-13 06:53:01,vend with credit,400,0,534,3200,110,60
6284,2017-11-13 07:19:42,vend with credit,700,4,444,5000,110,60
6284,2017-11-13 07:41:11,vend with credit,800,0,230,900,110,60
6284,2017-11-13 07:50:01,vend with credit,600,3,77,4600,110,60
6284,2017-11-13 08:03:17,vend with credit,700,4,39,4700,110,60
6284,2017-11-13 08:21:45,vend with credit,800,0,543,2100,110,60
6284,2017-11-13 08:22:53,vend with credit,700,4,215,3200,110,60
6284,2017-11-13 08:32:22,vend with credit,700,4,528,2300,110,60
6284,2017-11-13 08:32:36,free credit added,8100,0,521,8250,110,60
6284,2017-11-13 08:32:36,free credit substituted,150,0,521,8100,110,60
6284,2017-11-13 08:32:43,vend with credit,900,5,521,7200,110,60
6284,2017-11-13 08:33:06,vend with credit,700,4,447,3000,110,60
6284,2017-11-13 08:33:56,vend with credit,400,0,447,2600,110,60
6284,2017-11-13 08:43:19,vend with credit,700,4,99,5600,110,60
6284,2017-11-13 08:46:18,vend with credit,500,2,523,100,110,60
6284,2017-11-13 08:49:39,vend with credit,500,2,69,3600,110,60
6284,2017-11-13 08:55:05,vend paid with cash,500,2,0,0,110,60
6284,2017-11-13 08:55:30,vend paid with cash,500,2,0,0,110,60
6284,2017-11-13 09:06:44,vend with credit,900,5,44,3300,110,60
6284,2017-11-13 09:12:59,vend paid with cash,400,0,0,0,110,60
6284,2017-11-13 09:31:04,vend with credit,900,5,488,1800,110,60
6284,2017-11-13 09:43:22,vend with credit,400,0,44,2900,110,60
6284,2017-11-13 10:06:37,vend with credit,900,5,392,2800,110,60
6284,2017-11-13 10:07:01,vend with credit,450,1,392,2350,110,60
6284,2017-11-13 10:09:03,vend paid with cash,500,2,0,0,110,60
6284,2017-11-13 10:21:57,vend with credit,700,4,416,3800,110,60
6284,2017-11-13 10:22:12,vend with credit,400,0,545,50,110,60
6284,2017-11-13 10:25:50,vend with credit,900,5,77,3700,110,60
6284,2017-11-13 10:56:08,vend with credit,400,0,403,5500,110,60
6284,2017-11-13 11:11:00,vend with credit,800,0,157,5300,110,60
6284,2017-11-13 11:15:20,vend with credit,400,0,527,4900,110,60
6284,2017-11-13 11:25:50,vend with credit,700,4,547,5300,110,60
6284,2017-11-13 11:26:03,vend with credit,900,5,547,4400,110,60
6284,2017-11-13 11:33:18,vend with credit,700,4,458,3600,110,60
6284,2017-11-13 11:47:31,vend paid with cash,400,0,0,0,110,60
6284,2017-11-13 11:48:59,vend with credit,500,2,215,2700,110,60
6284,2017-11-13 11:49:40,vend with credit,400,0,166,3700,110,60
6284,2017-11-13 11:49:47,vend with credit,400,0,166,3300,110,60
6284,2017-11-13 11:49:58,vend with credit,700,4,166,2600,110,60
6284,2017-11-13 11:51:03,vend paid with cash,400,0,0,0,110,60
6284,2017-11-13 11:51:59,vend with credit,1200,6,543,900,110,60
6284,2017-11-13 11:57:41,vend with credit,500,2,215,2200,110,60
6284,2017-11-13 12:09:26,vend with credit,600,3,444,4400,110,60
6284,2017-11-13 12:12:12,vend with credit,700,4,230,200,110,60
6284,2017-11-13 12:18:00,vend with credit,900,5,466,6300,110,60
6284,2017-11-13 12:34:45,vend paid with cash,700,4,0,0,110,60
6284,2017-11-13 12:35:07,vend with credit,500,2,567,400,110,60
6284,2017-11-13 13:25:59,vend with credit,700,4,530,5200,110,60
6284,2017-11-13 13:31:35,vend with credit,500,2,538,2600,110,60
6284,2017-11-13 13:59:16,vend with credit,600,3,210,4900,110,60
6284,2017-11-13 14:40:38,vend with credit,500,2,459,900,110,60
6284,2017-11-13 15:44:25,vend with credit,900,5,562,4500,110,60
6284,2017-11-14 03:16:38,vend with credit,500,2,541,3000,110,60
6284,2017-11-14 03:54:16,vend with credit,700,4,444,3700,110,60
6284,2017-11-14 03:58:21,vend with credit,500,2,185,4900,110,60
6284,2017-11-14 03:58:29,vend with credit,500,2,185,4400,110,60
6284,2017-11-14 03:59:07,vend with credit,400,0,546,2000,110,60
6284,2017-11-14 04:24:21,vend with credit,400,0,546,1600,110,60
6284,2017-11-14 05:17:33,vend with credit,700,4,44,2200,110,60
6284,2017-11-14 05:51:19,vend with credit,700,4,416,3100,110,60
6284,2017-11-14 05:58:30,vend with credit,500,2,512,3600,110,60
6284,2017-11-14 06:09:10,vend with credit,700,4,446,1100,110,60
6284,2017-11-14 06:09:18,vend with credit,700,4,446,400,110,60
6284,2017-11-14 06:25:10,vend with credit,700,4,458,2900,110,60
6284,2017-11-14 06:29:48,vend paid with cash,800,0,0,0,110,60
6284,2017-11-14 06:38:44,vend with credit,600,3,546,1000,110,60
6284,2017-11-14 06:43:15,vend with credit,500,2,69,3100,110,60
6284,2017-11-14 06:46:48,vend with credit,600,3,77,3100,110,60
6284,2017-11-14 06:46:57,vend with credit,400,0,77,2700,110,60
6284,2017-11-14 06:53:56,vend with credit,700,4,215,1500,110,60
6284,2017-11-14 07:21:41,vend with credit,500,2,268,6800,110,60
6284,2017-11-14 07:21:48,vend with credit,500,2,268,6300,110,60
6284,2017-11-14 07:54:50,vend with credit,900,5,44,1300,110,60
6284,2017-11-14 08:10:33,vend with credit,600,3,215,900,110,60
6284,2017-11-14 08:12:55,vend with credit,400,0,145,4150,110,60
6284,2017-11-14 08:16:15,vend with credit,900,5,116,0,110,60
6284,2017-11-14 08:21:39,vend with credit,700,4,137,2000,110,60
6284,2017-11-14 08:30:58,vend with credit,700,4,385,6000,110,60
6284,2017-11-14 08:50:49,vend with credit,700,4,558,4300,110,60
6284,2017-11-14 08:58:22,vend with credit,700,4,459,200,110,60
6284,2017-11-14 09:04:12,vend with credit,500,2,546,100,110,60
6284,2017-11-14 09:08:19,vend paid with cash,400,0,0,0,110,60
6284,2017-11-14 09:16:21,vend paid with cash,450,1,0,0,110,60
6284,2017-11-14 09:35:12,vend with credit,700,4,181,5500,110,60
6284,2017-11-14 09:36:18,vend with credit,700,4,458,2200,110,60
6284,2017-11-14 10:04:09,vend with credit,700,4,395,6000,110,60
6284,2017-11-14 10:45:15,vend with credit,400,0,558,3900,110,60
6284,2017-11-14 10:51:10,vend with credit,400,0,538,2200,110,60
6284,2017-11-14 10:59:50,vend with credit,700,4,145,3450,110,60
6284,2017-11-14 11:14:23,recharge,1000,0,97,1400,110,60
6284,2017-11-14 11:14:33,vend with credit,700,4,97,700,110,60
6284,2017-11-14 12:07:41,vend with credit,700,4,99,4900,110,60
6284,2017-11-14 12:20:05,vend with credit,700,4,44,600,110,60
6284,2017-11-14 12:20:13,vend with credit,400,0,44,200,110,60
6284,2017-11-14 12:21:38,vend paid with cash,700,4,0,0,110,60
6284,2017-11-14 12:22:20,vend with credit,700,4,215,200,110,60
6284,2017-11-14 12:35:38,vend paid with cash,450,1,0,0,110,60
6284,2017-11-14 12:42:46,vend with credit,400,0,260,1700,110,60
6284,2017-11-14 12:44:28,vend with credit,400,0,260,1300,110,60
6284,2017-11-14 12:46:48,vend with credit,500,2,527,4400,110,60
6284,2017-11-14 12:54:23,vend with credit,500,2,560,5100,110,60
6284,2017-11-14 12:54:32,vend with credit,500,2,560,4600,110,60
6284,2017-11-14 12:54:40,vend with credit,450,1,560,4150,110,60
6284,2017-11-14 12:54:47,vend with credit,450,1,560,3700,110,60
6284,2017-11-14 12:59:26,vend with credit,500,2,260,800,110,60
6284,2017-11-14 14:48:19,vend paid with cash,400,0,0,0,110,60
6284,2017-11-14 17:42:54,vend with credit,450,1,534,2750,110,60
6284,2017-11-15 03:54:34,free credit added,8100,0,532,8550,110,60
6284,2017-11-15 03:54:34,free credit substituted,450,0,532,8100,110,60
6284,2017-11-15 03:54:46,vend with credit,400,0,532,7700,110,60
6284,2017-11-15 04:16:11,vend with credit,700,4,145,2750,110,60
6284,2017-11-15 04:34:53,recharge,100,0,446,500,110,60
6284,2017-11-15 04:35:05,vend with credit,500,2,446,0,110,60
6284,2017-11-15 04:53:03,vend paid with cash,700,4,0,0,110,60
6284,2017-11-15 05:00:03,vend with credit,700,4,532,6600,110,60
6284,2017-11-15 05:19:55,vend with credit,700,4,491,4600,110,60
6284,2017-11-15 05:35:22,vend with credit,800,0,210,4100,110,60
6284,2017-11-15 05:59:17,vend with credit,700,4,416,2400,110,60
6284,2017-11-15 06:43:11,vend paid with cash,900,5,0,0,110,60
6284,2017-11-15 06:43:30,vend paid with cash,400,0,0,0,110,60
6284,2017-11-15 06:57:04,vend with credit,600,3,503,4700,110,60
6284,2017-11-15 06:57:17,vend with credit,400,0,503,4300,110,60
6284,2017-11-15 07:58:10,vend with credit,700,4,528,1200,110,60
6284,2017-11-15 07:58:17,vend with credit,700,4,528,500,110,60
6284,2017-11-15 07:58:36,vend with credit,700,4,385,5300,110,60
6284,2017-11-15 08:06:54,vend with credit,700,4,392,1650,110,60
6284,2017-11-15 08:07:02,vend with credit,900,5,392,750,110,60
6284,2017-11-15 08:13:24,vend with credit,900,5,173,4500,110,60
6284,2017-11-15 08:15:45,vend with credit,900,5,395,5100,110,60
6284,2017-11-15 08:28:02,vend with credit,900,5,559,5600,110,60
6284,2017-11-15 08:28:22,vend with credit,900,5,559,4700,110,60
6284,2017-11-15 08:36:45,vend with credit,700,4,550,5000,110,60
6284,2017-11-15 08:44:25,vend paid with cash,400,0,0,0,110,60
6284,2017-11-15 08:49:47,vend with credit,700,4,458,1500,110,60
6284,2017-11-15 08:50:22,vend with credit,900,5,426,6300,110,60
6284,2017-11-15 08:50:34,vend with credit,700,4,464,5700,110,60
6284,2017-11-15 08:55:45,vend with credit,700,4,145,2050,110,60
6284,2017-11-15 09:02:02,vend with credit,400,0,293,0,110,60
6284,2017-11-15 09:14:03,vend with credit,400,0,541,2600,110,60
6284,2017-11-15 09:23:39,vend with credit,700,4,181,4800,110,60
6284,2017-11-15 09:28:57,vend with credit,500,2,97,200,110,60
6284,2017-11-15 09:30:05,vend with credit,800,0,534,1950,110,60
6284,2017-11-15 09:44:31,vend with credit,700,4,52,6700,110,60
6284,2017-11-15 09:50:46,vend with credit,500,2,464,5200,110,60
6284,2017-11-15 09:56:49,vend with credit,700,4,52,6000,110,60
6284,2017-11-15 10:36:33,vend paid with cash,700,4,0,0,110,60
6284,2017-11-15 10:36:46,vend paid with cash,600,3,0,0,110,60
6284,2017-11-15 10:52:27,vend with credit,500,2,137,1500,110,60
6284,2017-11-15 10:56:40,vend with credit,600,3,527,3800,110,60
6284,2017-11-15 10:56:49,vend with credit,400,0,527,3400,110,60
6284,2017-11-15 10:57:14,vend with credit,600,3,527,2800,110,60
6284,2017-11-15 11:17:48,vend paid with cash,400,0,0,0,110,60
6284,2017-11-15 11:47:58,vend with credit,900,5,157,4400,110,60
6284,2017-11-15 11:48:47,vend with credit,900,5,157,3500,110,60
6284,2017-11-15 12:36:25,vend with credit,800,0,550,4200,110,60
6284,2017-11-15 12:40:13,vend with credit,600,3,137,900,110,60
6284,2017-11-15 12:47:55,vend with credit,800,0,452,3500,110,60
6284,2017-11-15 12:48:02,vend with credit,500,2,452,3000,110,60
6284,2017-11-15 12:48:18,vend with credit,800,0,452,2200,110,60
6284,2017-11-15 13:26:41,vend with credit,400,0,395,4700,110,60
6284,2017-11-15 13:34:41,vend with credit,400,0,503,3900,110,60
6284,2017-11-15 13:36:03,vend with credit,700,4,458,800,110,60
6284,2017-11-15 14:01:11,vend paid with cash,900,5,0,0,110,60
6284,2017-11-15 14:01:19,vend paid with cash,500,2,0,0,110,60
6284,2017-11-16 03:29:08,vend with credit,800,0,541,1800,110,60
6284,2017-11-16 04:37:57,vend with credit,500,2,69,2600,110,60
6284,2017-11-16 04:58:01,vend with credit,600,3,527,2200,110,60
6284,2017-11-16 05:44:14,vend with credit,700,4,568,5100,110,61
6284,2017-11-16 05:55:55,vend with credit,700,4,39,4000,110,61
6284,2017-11-16 05:57:29,vend with credit,700,4,491,3900,110,61
6284,2017-11-16 06:04:01,vend with credit,700,4,447,1900,110,61
6284,2017-11-16 06:06:29,vend with credit,700,4,416,1700,110,61
6284,2017-11-16 06:27:27,vend paid with cash,450,1,0,0,110,61
6284,2017-11-16 06:27:49,vend paid with cash,700,4,0,0,110,61
6284,2017-11-16 06:36:47,vend with credit,800,0,395,3900,110,61
6284,2017-11-16 06:40:49,vend with credit,500,2,538,1700,110,61
6284,2017-11-16 06:44:11,vend with credit,600,3,551,3600,110,61
6284,2017-11-16 06:44:28,vend with credit,400,0,551,3200,110,61
6284,2017-11-16 07:06:03,vend with credit,600,3,173,3900,110,61
6284,2017-11-16 07:25:54,vend with credit,700,4,52,5300,110,61
6284,2017-11-16 07:36:40,vend with credit,600,3,77,1700,110,61
6284,2017-11-16 08:29:55,vend with credit,800,0,550,3400,110,61
6284,2017-11-16 08:35:27,vend with credit,400,0,558,3500,110,61
6284,2017-11-16 08:35:41,vend with credit,700,4,558,2800,110,61
6284,2017-11-16 08:35:49,vend with credit,400,0,558,2400,110,61
6284,2017-11-16 08:36:00,vend with credit,400,0,558,2000,110,61
6284,2017-11-16 08:36:13,vend with credit,400,0,558,1600,110,61
6284,2017-11-16 08:37:16,vend paid with cash,900,5,0,0,110,61
6284,2017-11-16 08:44:14,vend with credit,400,0,385,4900,110,61
6284,2017-11-16 08:49:15,vend with credit,700,4,568,4400,110,61
6284,2017-11-16 08:51:24,vend with credit,500,2,392,250,110,61
6284,2017-11-16 09:28:36,vend with credit,400,0,532,6200,110,61
6284,2017-11-16 09:28:42,vend with credit,400,0,532,5800,110,61
6284,2017-11-16 09:28:48,vend with credit,400,0,532,5400,110,61
6284,2017-11-16 10:43:38,vend with credit,500,2,194,2900,110,61
6284,2017-11-16 11:02:52,vend with credit,900,5,426,5400,110,61
6284,2017-11-16 11:16:49,vend with credit,900,5,395,3000,110,61
6284,2017-11-16 11:31:20,vend with credit,900,5,568,3500,110,61
6284,2017-11-16 11:42:17,vend with credit,700,4,99,4200,110,61
6284,2017-11-16 12:00:36,recharge,100,0,458,200,110,61
6284,2017-11-16 12:00:39,recharge,50,0,458,250,110,61
6284,2017-11-16 12:00:41,recharge,50,0,458,300,110,61
6284,2017-11-16 12:00:43,recharge,100,0,458,400,110,61
6284,2017-11-16 12:00:46,recharge,100,0,458,500,110,61
6284,2017-11-16 12:00:48,recharge,100,0,458,600,110,61
6284,2017-11-16 12:00:51,recharge,100,0,458,700,110,61
6284,2017-11-16 12:00:54,recharge,100,0,458,800,110,61
6284,2017-11-16 12:00:56,recharge,100,0,458,900,110,61
6284,2017-11-16 12:01:03,vend with credit,900,5,458,0,110,61
6284,2017-11-16 12:07:54,vend with credit,500,2,173,3400,110,61
6284,2017-11-16 12:09:19,vend with credit,400,0,512,3200,110,61
6284,2017-11-16 12:41:28,vend with credit,700,4,52,4600,110,61
6284,2017-11-16 13:09:44,vend with credit,650,0,145,1400,110,61
6284,2017-11-16 13:42:32,vend with credit,600,3,550,2800,110,61
6284,2017-11-17 03:28:34,free credit added,8100,0,31,8100,110,61
6284,2017-11-17 03:28:41,vend with credit,650,0,31,7450,110,61
6284,2017-11-17 03:28:54,vend with credit,500,2,31,6950,110,61
6284,2017-11-17 03:29:04,vend with credit,500,2,31,6450,110,61
6284,2017-11-17 03:29:12,vend with credit,500,2,31,5950,110,61
6284,2017-11-17 03:29:20,vend with credit,500,2,31,5450,110,61
6284,2017-11-17 03:29:27,vend with credit,500,2,31,4950,110,61
6284,2017-11-17 03:29:44,vend with credit,900,5,31,4050,110,61
6284,2017-11-17 04:06:21,vend with credit,600,3,403,4500,110,61
6284,2017-11-17 04:21:25,vend with credit,700,4,39,3300,110,61
6284,2017-11-17 04:59:51,vend with credit,900,5,210,3200,110,61
6284,2017-11-17 05:17:44,vend with credit,700,4,608,2450,110,61
6284,2017-11-17 05:18:02,vend with credit,700,4,608,1750,110,61
6284,2017-11-17 05:18:11,vend with credit,400,0,608,1350,110,61
6284,2017-11-17 05:39:04,vend with credit,400,0,503,3500,110,61
6284,2017-11-17 06:02:12,vend with credit,700,4,464,4500,110,61
6284,2017-11-17 06:43:21,vend with credit,600,3,77,1100,110,61
6284,2017-11-17 06:52:14,vend with credit,400,0,532,5000,110,61
6284,2017-11-17 06:52:21,vend with credit,400,0,532,4600,110,61
6284,2017-11-17 07:00:19,vend with credit,600,3,482,6800,110,61
6284,2017-11-17 07:04:04,vend with credit,400,0,21,0,110,61
6284,2017-11-17 07:05:11,vend with credit,500,2,538,1200,110,61
6284,2017-11-17 07:23:06,vend paid with cash,400,0,0,0,110,61
6284,2017-11-17 07:28:46,vend paid with cash,400,0,0,0,110,61
6284,2017-11-17 08:31:14,vend with credit,700,4,181,4100,110,61
6284,2017-11-17 08:31:31,vend with credit,500,2,181,3600,110,61
6284,2017-11-17 08:38:45,vend with credit,500,2,194,2400,110,61
6284,2017-11-17 08:44:55,vend with credit,700,4,568,2800,110,61
6284,2017-11-17 08:48:33,vend with credit,700,4,145,700,110,61
6284,2017-11-17 08:53:47,vend with credit,700,4,52,2600,110,61
6284,2017-11-17 08:53:59,vend with credit,700,4,52,1900,110,61
6284,2017-11-17 09:37:27,vend with credit,700,4,512,2500,110,61
6284,2017-11-17 10:01:35,vend paid with cash,400,0,0,0,110,61
6284,2017-11-17 10:11:52,vend with credit,500,2,602,4100,110,61
6284,2017-11-17 10:22:26,vend with credit,700,4,463,1800,110,61
6284,2017-11-17 10:25:35,vend with credit,800,0,551,2400,110,61
6284,2017-11-17 11:04:38,vend with credit,500,2,39,2800,110,61
6284,2017-11-17 12:17:53,vend with credit,700,4,550,2100,110,61
6284,2017-11-17 12:18:38,recharge,2000,0,230,2200,110,61
6284,2017-11-17 12:18:46,vend with credit,700,4,230,1500,110,61
6284,2017-11-17 12:19:03,vend with credit,400,0,230,1100,110,61
6284,2017-11-17 12:45:58,vend with credit,400,0,416,1300,110,61
6284,2017-11-17 13:11:33,vend paid with cash,400,0,0,0,110,61
6284,2017-11-17 13:11:49,vend paid with cash,400,0,0,0,110,61
6284,2017-11-20 03:52:56,vend with credit,500,2,535,1500,110,61
6284,2017-11-20 04:10:51,vend paid with cash,900,5,0,0,110,61
6284,2017-11-20 04:44:12,vend with credit,700,4,550,1400,110,61
6284,2017-11-20 04:51:22,vend paid with cash,500,2,0,0,110,61
6284,2017-11-20 04:51:45,vend paid with cash,700,4,0,0,110,61
6284,2017-11-20 05:37:53,vend with credit,650,0,535,850,110,61
6284,2017-11-20 05:46:21,vend with credit,500,2,538,700,110,61
6284,2017-11-20 05:51:37,vend paid with cash,700,4,0,0,110,61
6284,2017-11-20 05:54:33,vend with credit,1200,6,447,700,110,61
6284,2017-11-20 05:54:49,vend with credit,400,0,447,300,110,61
6284,2017-11-20 05:59:38,vend with credit,700,4,39,2100,110,61
6284,2017-11-20 06:09:50,vend with credit,900,5,242,1800,110,61
6284,2017-11-20 06:16:27,vend paid with cash,900,5,0,0,110,61
6284,2017-11-20 06:18:56,vend with credit,500,2,464,2800,110,61
6284,2017-11-20 06:24:00,vend with credit,700,4,416,600,110,61
6284,2017-11-20 06:29:00,vend with credit,400,0,534,1550,110,61
6284,2017-11-20 06:29:09,free credit added,8100,0,610,16200,110,61
6284,2017-11-20 06:29:09,free credit substituted,8100,0,610,8100,110,61
6284,2017-11-20 06:29:21,vend with credit,700,4,610,7400,110,61
6284,2017-11-20 06:31:50,vend with credit,650,0,512,1850,110,61
6284,2017-11-20 06:43:50,vend paid with cash,400,0,0,0,110,61
6284,2017-11-20 06:44:53,vend paid with cash,800,0,0,0,110,61
6284,2017-11-20 06:45:09,vend paid with cash,900,5,0,0,110,61
6284,2017-11-20 06:45:29,vend paid with cash,700,4,0,0,110,61
6284,2017-11-20 07:05:45,vend with credit,600,3,77,500,110,61
6284,2017-11-20 07:08:07,vend paid with cash,500,2,0,0,110,61
6284,2017-11-20 07:10:38,vend with credit,800,0,543,100,110,61
6284,2017-11-20 07:11:41,vend with credit,500,2,181,3100,110,61
6284,2017-11-20 07:23:30,vend paid with cash,500,2,0,0,110,61
6284,2017-11-20 07:24:19,vend with credit,600,3,210,2600,110,61
6284,2017-11-20 07:28:37,vend with credit,700,4,608,650,110,61
6284,2017-11-20 07:30:16,vend with credit,700,4,230,400,110,61
6284,2017-11-20 07:30:23,vend with credit,400,0,230,0,110,61
6284,2017-11-20 07:54:37,free credit added,8100,0,76,8300,110,61
6284,2017-11-20 07:54:37,free credit substituted,200,0,76,8100,110,61
6284,2017-11-20 07:54:44,vend with credit,700,4,76,7400,110,61
6284,2017-11-20 08:04:19,vend with credit,700,4,491,3200,110,61
6284,2017-11-20 08:17:38,vend with credit,700,4,568,2100,110,61
6284,2017-11-20 08:17:50,vend with credit,700,4,568,1400,110,61
6284,2017-11-20 08:18:17,vend with credit,700,4,568,700,110,61
6284,2017-11-20 08:18:49,vend with credit,700,4,568,0,110,61
6284,2017-11-20 08:24:42,vend with credit,700,4,558,900,110,61
6284,2017-11-20 08:31:52,vend with credit,700,4,173,2700,110,61
6284,2017-11-20 08:35:36,vend paid with cash,800,0,0,0,110,61
6284,2017-11-20 08:58:50,vend with credit,800,0,385,3700,110,61
6284,2017-11-20 08:58:57,vend with credit,700,4,385,3000,110,61
6284,2017-11-20 09:05:11,recharge,500,0,215,700,110,61
